12921.6100497297	750	4.0	1.367260273385182	450283	1367.26027339	-5.129219175556282
12923.437013347428	1200	6.173036382270415	0.0	611087	1826.96361773	0.75
12925.14952282786	1200	8.460526901839483	0.0	571051	1712.50948043	1.2
12926.757414716036	1200	10.852635013664992	0.0	617681	1607.89188817	1.2
12928.393856080691	1200	13.216193649010396	0.0	652874	1636.44136465	1.2
12930.383565774579	1850	15.226483955122323	0.0	801058	1989.70969389	1.2000000000000002
12935.230287507022	2850	14.379762222679888	0.0	1388403	4846.72173244	1.85
12939.679037165135	2850	13.93101256456727	0.0	1638769	4448.74965811	2.85
12944.084493926224	2850	13.52555580347946	0.0	1348011	4405.45676109	2.85
12949.037509954813	2850	12.572539774890105	0.0	1429765	4953.01602859	2.85
12953.952664345301	2850	11.657385384400516	0.0	1354548	4915.15439049	2.85
12959.27170251277	2850	10.338347216933606	0.0	1519951	5319.03816747	2.85
12963.581737490189	2850	10.028312239513754	0.0	1422919	4310.03497742	2.85
12968.25095289816	2850	9.35909683154105	0.0	1578343	4669.21540797	2.85
12972.250749109582	2850	9.359300620120289	0.0	1231445	3999.79621142	2.85
12977.465956799537	2850	8.14409293016641	0.0	1471065	5215.20768995	2.85
12983.273933084654	2850	6.336116645049023	0.0	1491626	5807.97628512	2.85
12988.717529308431	2850	4.8925204212716356	0.0	1358801	5443.59622378	2.85
12992.764002399093	1850	4.846047330609222	0.0	987708	4046.47309066	0.8500000000000001
12996.713668964452	1850	4.896380765248027	0.0	923755	3949.66656536	1.85
13000.241624090564	1850	5.36842563913699	0.0	891604	3527.95512611	1.85
13004.009075329253	1850	5.600974400446985	0.0	955231	3767.45123869	1.85
13007.745059950681	1850	5.864989779019227	0.0	968026	3735.98462143	1.85
13010.820207515257	1850	6.789842214445003	0.0	874175	3075.14756457	1.85
13014.102119583158	1850	7.507930146542951	0.0	897976	3281.9120679	1.85
13017.480884528259	1850	8.129165201442722	0.0	905935	3378.7649451	1.85
13020.897010880986	1850	8.71303884871598	0.0	1076599	3416.12635273	1.85
13023.087549403257	1850	10.52250032644501	0.0	758197	2190.53852227	1.85
13025.32832013897	1850	12.281729590733047	0.0	972798	2240.77073571	1.85
13027.57578332494	1850	14.034266404762448	0.0	975811	2247.46318597	1.85
13032.227470456955	2850	13.382579272746769	0.0	1341201	4651.68713202	1.85
13037.09503735031	2850	12.51501237939197	0.0	1497683	4867.56689335	2.85
13042.218033143954	2850	11.392016585748152	0.0	1358081	5122.99579364	2.85
13047.299427014566	2850	10.310622715135224	0.0	1587293	5081.39387061	2.85
13053.097631524131	2850	8.51241820557219	0.0	1492672	5798.20450956	2.85
13057.634190017048	2850	7.97585971265391	0.0	1439896	4536.55849292	2.85
13061.67515396337	2850	7.934895766332451	0.0	1139291	4040.96394632	2.85
13067.62326181509	2850	5.986787914613091	0.0	1499009	5948.10785172	2.85
13072.061917817966	2850	5.548131911737852	0.0	1427478	4438.65600288	2.85
13075.047001429582	1850	6.563048300121336	0.0	930577	2985.08361162	0.8500000000000001
13077.962920494312	1850	7.647129235391553	0.0	858450	2915.91906473	1.85
13080.747677789303	1850	8.862371940401589	0.0	1025005	2784.75729499	1.85
13083.049598325098	1850	10.560451404606495	0.0	886255	2301.9205358	1.85
13085.619366338427	1850	11.990683391276923	0.0	973972	2569.76801333	1.85
13088.167368960343	1850	13.442680769361592	0.0	958994	2548.00262192	1.85
13094.577661873178	4300	11.032387856525936	0.0	2246506	6410.29291284	1.8499999999999996
13100.98895316119	4300	8.62109656851529	0.0	1961140	6411.29128801	4.3
13110.602754776659	4300	4.0	0.9927050469542992	2155012	9613.80161547	0.031368298096513314

